code,krName,enName,ipoDate,exchange
251630,브이원텍,"V-ONE TECH CO., LTD.",2017/07/13,KOSDAQ
18290,브이티지엠피,"VT GMP Co.,Ltd.",1994/09/07,KOSDAQ
263920,블러썸엠앤씨,"Blossom M&C Co., Ltd.",2017/09/28,KOSDAQ
33560,블루콤,"BLUECOM CO.,LTD.",2011/01/26,KOSDAQ
126340,비나텍,"VINA TECH CO.,LTD.",2020/09/23,KOSDAQ
121800,비덴트,"Vidente Co., Ltd.",2011/12/01,KOSDAQ
148140,비디아이,"BDI Co., LTD.",2017/11/09,KOSDAQ
82800,비보존 헬스케어,"Vivozon Healthcare, Inc",2005/11/18,KOSDAQ
318410,비비씨,"Best Bristle Company CO., Ltd.",2020/09/21,KOSDAQ
2070,비비안,VIVIEN CORPORATION,1976/07/13,KOSPI
100220,비상교육,VISANG EDUCATION INC,2008/06/30,KOSPI
200780,비씨월드제약,"BCWORLDPHARM Co., Ltd.",2014/12/15,KOSDAQ
141000,비아트론,"Viatron Technologies, Inc.",2012/05/04,KOSDAQ
90460,비에이치,"BH Co., Ltd.",2007/01/26,KOSDAQ
83650,비에이치아이,"BHI Co., LTD.",2005/12/02,KOSDAQ
215050,비엔디생활건강,"B&D Life Health CO.,LTD.",2015/03/30,KONEX
86670,비엠티,"BMT Co.,Ltd.",2007/11/02,KOSDAQ
335890,비올,"VIOL Co., Ltd.",2019/12/03,KOSDAQ
138580,비즈니스온,"BusinessOn Communication Co., Ltd",2017/11/30,KOSDAQ
82920,비츠로셀,"VITZROCELL Co., Ltd.",2009/10/28,KOSDAQ
54220,비츠로시스,"VitzroSys., Co. LTD",2001/12/26,KOSDAQ
42370,비츠로테크,"Vitzro Tech Co., LTD.",2000/08/03,KOSDAQ
30790,비케이탑스,BK TOPS,2010/11/02,KOSPI
32850,비트컴퓨터,BITComputer,1997/07/04,KOSDAQ
148780,비플라이소프트,BFLYSOFT,2016/11/16,KONEX
238200,비피도,BIFIDO. Co. Ltd,2018/12/26,KOSDAQ
93190,빅솔론,"BIXOLON Co., Ltd",2007/08/20,KOSDAQ
65450,빅텍,"VICTEK. Co., Ltd.",2003/02/05,KOSDAQ
210120,빅텐츠,"Victory Contents Co.,Ltd.",2014/12/16,KONEX
352820,빅히트,Big Hit Entertainment,2020/10/15,KOSPI
5180,빙그레,Binggrae,1978/08/31,KOSPI
72950,빛샘전자,"VISSEM Electronics Co., Ltd.",2012/03/21,KOSDAQ
266170,뿌리깊은나무들,Redwoods,2017/06/09,KONEX
143240,사람인에이치알,"SaraminHR Co., Ltd",2012/02/21,KOSDAQ
3960,사조대림,SAJODAERIM,1976/09/16,KOSPI
8040,사조동아원,SAJODONGAONE,1989/06/24,KOSPI
7160,사조산업,SajoIndustries,1989/07/25,KOSPI
14710,사조씨푸드,SAJOSEAFOOD,2012/06/29,KOSPI
6090,사조오양,OYANG,1986/12/24,KOSPI
100090,삼강엠앤티,"SAMKANG M&T Co., Ltd",2008/08/01,KOSDAQ
122350,삼기,SAMKEE CORP.,2010/03/19,KOSDAQ
14970,삼륭물산,Samryoong,1992/12/29,KOSDAQ
18310,삼목에스폼,"SAMMOK S-FORM CO.,LTD.",1996/05/03,KOSDAQ
53700,삼보모터스,"SAMBO MOTORS CO., LTD.",2001/11/06,KOSDAQ
9620,삼보산업,"SAMBO Industrial Co., Ltd.",1993/12/07,KOSDAQ
23600,삼보판지,"SAMBO CORRUGATED BOARD CO., LTD.",1996/05/29,KOSDAQ
111870,삼본전자,SAMBON ELECTRONICS,2010/11/05,KOSDAQ
1470,삼부토건,SambuEngineering&Construction,1976/06/26,KOSPI
6405,삼성SDI우,SAMSUNG SDI(1P),1989/11/24,KOSPI
6400,삼성SDI,"SAMSUNG SDI CO.,LTD.",1979/02/27,KOSPI
6660,삼성공조,"SamsungClimateControlCo.,Ltd",1987/11/28,KOSPI
291230,삼성스팩2호,"SAMSUNG SPECIAL PURPOSE ACQUISITION 2 CO., LTD.",2018/09/13,KOSDAQ
02826K,삼성물산우B,SAMSUNG C&T CORPORATION(1PB),2015/09/15,KOSPI
28260,삼성물산,SAMSUNG C&T CORPORATION,2014/12/18,KOSPI
207940,삼성바이오로직스,SAMSUNG BIOLOGICS,2016/11/10,KOSPI
32830,삼성생명,Samsung Life Insurance,2010/05/12,KOSPI
18260,삼성에스디에스,"SAMSUNG SDS CO., LTD.",2014/11/14,KOSPI
28050,삼성엔지니어링,SamsungEngineering,1996/12/24,KOSPI
9155,삼성전기우,SamsungElectroMechanics(1P),1989/10/10,KOSPI
9150,삼성전기,SamsungElectroMechanics,1979/02/27,KOSPI
5935,삼성전자우,SamsungElectronics(1P),1989/09/25,KOSPI
5930,삼성전자,SamsungElectronics,1975/06/11,KOSPI
1360,삼성제약,SAMSUNG PHARMACEUTICAL,1975/07/04,KOSPI
10145,삼성중공우,SamsungHeavyIndustries(1P),1994/11/22,KOSPI
10140,삼성중공업,SamsungHeavyIndustries,1994/01/28,KOSPI
16360,삼성증권,SamsungSecurities,1988/03/28,KOSPI
68290,삼성출판사,SAMSUNG PUBLISHING,2002/08/05,KOSPI
29780,삼성카드,"SAMSUNG CARD CO., LTD.",2007/06/27,KOSPI
815,삼성화재우,SamsungFire&MarineInsurance(1P),1990/04/10,KOSPI
810,삼성화재,SamsungFire&MarineInsurance,1975/06/30,KOSPI
6110,삼아알미늄,SamaAluminium,1980/12/05,KOSPI
9300,삼아제약,Sam-A Pharm. Co. Ltd,2000/07/19,KOSDAQ
145995,삼양사우,Samyang Corporation(1P),2011/12/05,KOSPI
145990,삼양사,Samyang Corporation,2011/12/05,KOSPI
3230,삼양식품,SamyangFoods,1975/06/30,KOSPI
225190,삼양옵틱스,"SAMYANG OPTICS CO., LTD",2017/06/02,KOSDAQ
2170,삼양통상,SamyangTongsang,1989/11/10,KOSPI
272550,삼양패키징,SAMYANG PACKAGING,2017/11/29,KOSPI
75,삼양홀딩스우,SAMYANGHOLDINGS(1P),1992/02/21,KOSPI
70,삼양홀딩스,SAMYANGHOLDINGS,1968/12/27,KOSPI
60310,3S,"3S KOREA CO., LTD",2002/04/23,KOSDAQ
2810,삼영무역,SamyungTrading,1988/03/28,KOSPI
54540,삼영엠텍,SAMYOUNG M-TEK CO. LTD.,2001/11/15,KOSDAQ
65570,삼영이엔씨,"Samyung ENC Co., Ltd.",2003/01/21,KOSDAQ
5680,삼영전자,SamyoungElectronics,1976/12/28,KOSPI
3720,삼영화학,SamyoungChemical,1976/06/30,KOSPI
23000,삼원강재,"SAMWONSTEEL Co., Ltd.",2011/07/22,KOSPI
4380,삼익THK,SAMICK THK,1989/09/26,KOSPI
2450,삼익악기,SamickMusicalInstruments,1988/09/30,KOSPI
32280,삼일,SamIl,1997/03/15,KOSDAQ
2290,삼일기업공사,"SAMIL ENTERPRISE CO., LTD.",1992/11/30,KOSDAQ
4440,삼일씨엔에스,SAMIL C&S,2016/03/30,KOSPI
520,삼일제약,SamilPharmaceutical,1985/05/29,KOSPI
9770,삼정펄프,"SAM JUNG PULP CO,.LTD.",2006/10/17,KOSPI
37460,삼지전자,"SAMJI ELECTRONICS CO., LTD.",1999/12/16,KOSDAQ
32750,삼진,Samjin,1997/07/14,KOSDAQ
54090,삼진엘앤디,SAMJIN LND COMPANY LIMITED,2004/02/06,KOSDAQ
5500,삼진제약,SamjinPharmaceutical,1988/06/18,KOSPI
250,삼천당제약,SAM CHUN DANG PHARM CO. LTD,2000/10/04,KOSDAQ
4690,삼천리,Samchully,1976/12/23,KOSPI
24950,삼천리자전거,"SAMCHULY BICYCLE CO., LTD",1995/01/04,KOSDAQ
38500,삼표시멘트,"SAMPYO Cement Co., Ltd.",2001/02/01,KOSDAQ
17480,삼현철강,"SAMHYUN STEEL Co., Ltd",2001/01/09,KOSDAQ
10960,삼호개발,"Samho Development Co., Ltd.",2005/05/12,KOSPI
46390,삼화네트웍스,"SAMHWA NETWORKS Co.,Ltd.",2001/01/11,KOSDAQ
4450,삼화왕관,SamhwaCrown&Closure,1976/05/28,KOSPI
9470,삼화전기,SamwhaElectric,1986/11/24,KOSPI
11230,삼화전자,SamwhaElectronics,1987/05/25,KOSPI
1820,삼화콘덴서,SamwhaCapacitor,1976/06/26,KOSPI
390,삼화페인트,SamhwaPaintIndustrial,1993/09/10,KOSPI
27580,상보,"SANG BO Co.,Ltd",2007/10/01,KOSDAQ
38540,상상인,"Sangsangin Co., Ltd.",2000/08/18,KOSDAQ
307870,상상인이안1호스팩,"Sangsangin Ian No.1 Special Purpose Acquisition Co., LTD.",2018/12/12,KOSDAQ
329560,상상인이안제2호스팩,Sangsangin Ian No.2 Special Purpose Acquisition Company,2019/08/30,KOSDAQ
101000,상상인인더스트리,"Sangsangin Industry Co., Ltd.",2009/11/06,KOSDAQ
1290,상상인증권,SANGSANGININVESTMENT&SECURITIES,1988/09/23,KOSPI
41650,상신브레이크,SANGSINBRAKE,2004/10/27,KOSPI
91580,상신이디피,"SANGSIN ENERGY DISPLAY PRECISION CO.,LTD",2007/05/23,KOSDAQ
263810,상신전자,"Sangshin Electronics Co.,Ltd.",2017/10/16,KOSDAQ
89980,상아프론테크,"SANG-A FRONTEC CO., LTD.",2011/07/21,KOSDAQ
42940,상지카일룸,"Sangji Caelum, Inc.",2000/10/19,KOSDAQ
42600,새로닉스,"SERONICS. CO., LTD.",2002/10/01,KOSDAQ
75180,새론오토모티브,SaeronAutomotiveCorporation,2005/10/21,KOSPI
263540,샘코,Sacheon Aerospace Manufacturing Ind. Co. Ltd,2017/09/15,KOSDAQ
7540,샘표,SEMPIO,1976/06/29,KOSPI
248170,샘표식품,SEMPIO FOODS,2016/08/09,KOSPI
294630,서남,"SuNAM Co., Ltd.",2020/02/20,KOSDAQ
38070,서린바이오,"SeouLinBioscience CO., LTD.",2005/10/25,KOSDAQ
6730,서부T&D,"Seobu T&D Co.,Ltd",1995/10/06,KOSDAQ
79650,서산,Seo San Co. Ltd.,2005/01/21,KOSDAQ
100660,서암기계공업,"SEOAM MACHINERY INDUSTRY CO., LTD.",2011/12/19,KOSDAQ
7860,서연,SEOYON,1989/09/09,KOSPI
200880,서연이화,SEOYONEHWA,2014/08/08,KOSPI
19770,서연탑메탈,"SEOYON TOPMETAL CO., LTD.",2011/06/24,KOSDAQ
17390,서울가스,SeoulCityGas,1995/08/18,KOSPI
43710,서울리거,"SEOULEAGUER CO., LTD.",2002/07/11,KOSDAQ
92190,서울바이오시스,"SEOUL VIOSYS CO., LTD.",2020/03/06,KOSDAQ
46890,서울반도체,"SEOUL SEMICONDUCTOR CO., LTD.",2002/01/17,KOSDAQ
4415,서울식품우,SeoulFoodInd(1P),1989/05/22,KOSPI
4410,서울식품,SeoulFoodInd,1973/12/28,KOSPI
63170,서울옥션,Seoul Auction Co. Ltd..,2008/07/01,KOSDAQ
27040,서울전자통신,SEOUL ELECTRONICS & TELECOM,1999/12/03,KOSDAQ
18680,서울제약,"SEOUL PHARMA CO., LTD",2000/08/18,KOSDAQ
21050,서원,Seowon,1996/01/30,KOSPI
93920,서원인텍,"SEOWONINTECH.CO.,LTD",2007/12/20,KOSDAQ
189860,서전기전,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.",2014/12/24,KOSDAQ
178320,서진시스템,"SEOJIN SYSTEM CO., LTD",2017/03/27,KOSDAQ
122690,서진오토모티브,"Seojin Automotive Co.,Ltd.",2010/05/25,KOSDAQ
140070,서플러스글로벌,"SurplusGLOBAL,Inc.",2017/01/25,KOSDAQ
11370,서한,Seohan,1994/05/24,KOSDAQ
65710,서호전기,"Seoho Electric Co.,Ltd.",2002/07/16,KOSDAQ
8490,서흥,SUHEUNG,1990/03/27,KOSPI
35890,서희건설,"SEOHEE CONSTRUCTION CO., LTD.",1999/12/24,KOSDAQ
357550,석경에이티,"Sukgyung AT Co., Ltd.",2020/12/23,KOSDAQ
3100,선광,"SUN KWANG Co., Ltd",1999/12/21,KOSDAQ
123420,선데이토즈,SundayToz Corp,2010/11/10,KOSDAQ
7610,선도전기,SeondoElectric,1989/11/30,KOSPI
67370,선바이오,SunBio,2016/01/22,KONEX
171090,선익시스템,"SUNIC SYSTEM Co., Ltd.",2017/09/20,KOSDAQ
136490,선진,"SUNJIN Co., Ltd",2011/02/16,KOSPI
86710,선진뷰티사이언스,"SUNJIN BEAUTY SCIENCE CO., LTD.",2021/01/27,KOSDAQ
2820,선창산업,Sunchang,1976/05/22,KOSPI
14620,성광벤드,"SUNG KWANG BEND CO., LTD.",2001/01/11,KOSDAQ
37350,성도이엔지,SUNGDO Engineering & Construction,2000/01/11,KOSDAQ
14915,성문전자우,SungmoonElectronics(1P),1990/03/24,KOSPI
14910,성문전자,SungmoonElectronics,1990/03/24,KOSPI
3080,성보화학,SungboChemical,1976/12/23,KOSPI
4985,성신양회우,SungshinCement(1P),1988/12/21,KOSPI
4980,성신양회,SungshinCement,1976/06/30,KOSPI
11300,성안,Seongan,1995/11/10,KOSPI
81580,성우전자,"SUNGWOO ELECTRONICS CO., LTD.",2007/10/12,KOSDAQ
45300,성우테크론,SUNGWOO TECHRON COMPANY,2001/12/18,KOSDAQ
15750,성우하이텍,"SUNGWOO HITECH CO., LTD",1995/11/04,KOSDAQ
180,성창기업지주,SungchangEnterpriseHoldings,1976/06/02,KOSPI
80470,성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",2006/11/03,KOSDAQ
43260,성호전자,SUNGHO ELECTRONICS CORP.,2001/11/29,KOSDAQ
148150,세경하이테크,"Se Gyung Hi Tech Co., Ltd.",2019/07/30,KOSDAQ
2420,세기상사,TheCentury,1968/12/27,KOSPI
53060,세동,SAE DONG CO.LTD,2001/08/17,KOSDAQ
17510,세명전기,SemyungElectricMachinery,1991/12/26,KOSDAQ
214310,세미콘라이트,"Semicon Light Co., Ltd.",2015/06/25,KOSDAQ
4365,세방우,SEBANG(1P),1989/10/21,KOSPI
4360,세방,SEBANG,1977/05/19,KOSPI
4490,세방전지,SEBANG GLOBAL BATTERY,1987/11/28,KOSPI
11560,세보엠이씨,SEBO MANUFACTURING ENGINEERING CORP.,1996/12/23,KOSDAQ
1430,세아베스틸,SEAH BESTEEL,1991/03/12,KOSPI
306200,세아제강,SeAH Steel Corporation,2018/10/05,KOSPI
3030,세아제강지주,SeAH Steel Holdings Corporation,1969/05/13,KOSPI
19440,세아특수강,SeAH SPECIAL STEEL,2011/06/01,KOSPI
58650,세아홀딩스,SeAHHoldings,2001/07/30,KOSPI
13000,세우글로벌,Sewooglobal,1989/09/05,KOSPI
100700,세운메디칼,"SEWOONMEDICAL CO., LTD.",2008/09/30,KOSDAQ
234100,세원,"Sewon Co.,Ltd",2017/10/20,KOSDAQ
24830,세원물산,SewonCorporation,1994/12/29,KOSDAQ
91090,세원셀론텍,SEWON CELLONTECH,2006/07/31,KOSPI
21820,세원정공,SewonPrecisionIndustry,1996/07/03,KOSPI
67830,세이브존I&C,SAVEZONEI&C,2002/07/25,KOSPI
33530,세종공업,"SEJONG INDUSTRIAL CO., LTD.",2002/09/25,KOSPI
258830,세종메디칼,"SEJONG MEDICAL Co.Ltd.,",2018/05/29,KOSDAQ
36630,세종텔레콤,"Sejong Telecom, Inc.",2000/01/04,KOSDAQ
39310,세중,"SEJOONG CO., LTD.",2000/06/09,KOSDAQ
75580,세진중공업,"SEJIN HEAVY INDUSTRIES CO., LTD.",2015/11/30,KOSPI
67770,세진티에스,"SEJIN T.S CO., LTD.",2004/01/09,KOSDAQ
53450,세코닉스,"SEKONIX CO., LTD.",2001/08/09,KOSDAQ
234340,세틀뱅크,Settlebank Corporation,2019/07/12,KOSDAQ
27970,세하,seha,1996/07/03,KOSPI
145210,세화아이엠씨,"SAEHWA IMC Co.,Ltd.",2015/03/19,KOSPI
252500,세화피앤씨,SEWHA P&C INC.,2016/11/02,KOSDAQ
347000,센코,"SENKO Co.,Ltd.",2020/10/29,KOSDAQ
308170,센트랄모텍,CENTRAL MOTEK,2019/11/25,KOSPI
51980,센트럴바이오,"CENTRALBIO Co., Ltd",2001/07/31,KOSDAQ
12600,센트럴인사이트,CENTRAL INSIGHT,1990/07/10,KOSPI
331920,셀레믹스,"Celemics, Inc.",2020/08/21,KOSDAQ
49180,셀루메드,"CELLUMED CO., LTD.",2002/05/23,KOSDAQ
299660,셀리드,"Cellid Co., Ltd.",2019/02/20,KOSDAQ
268600,셀리버리,"Cellivery Therapeutics, Inc.",2018/11/09,KOSDAQ
108860,셀바스AI,SELVAS AI Inc.,2009/12/10,KOSDAQ
208370,셀바스헬스케어,"SELVAS Healthcare, Inc.",2014/12/17,KOSDAQ
258250,셀젠텍,CELLGENTEK,2016/12/13,KONEX
68270,셀트리온,Celltrion,2018/02/09,KOSPI
68760,셀트리온제약,Celltrion Pharm Inc.,2006/02/03,KOSDAQ
91990,셀트리온헬스케어,"Celltrion Healthcare Co., Ltd.",2017/07/28,KOSDAQ
290690,소룩스,"Solux Co., Ltd.",2020/11/06,KOSDAQ
53110,소리바다,SORIBADA INC.,2001/10/09,KOSDAQ
950200,소마젠(Reg.S),"Psomagen, Inc.(Reg.S)",2020/07/13,KOSDAQ
32680,소프트센,"SOFTCEN CO., LTD.",1997/07/18,KOSDAQ
32685,소프트센우,"SOFTCEN CO., LTD.(1P)",2002/04/16,KOSDAQ
258790,소프트캠프,"SOFTCAMP CO., LTD",2017/04/27,KOSDAQ
66910,손오공,"SONOKONG CO., LTD.",2005/01/07,KOSDAQ
43100,솔고바이오,"Solco Biomedical Co.,Ltd",2000/08/08,KOSDAQ
33637K,솔루스첨단소재1우,Solus Advanced Materials(1P),2019/10/18,KOSPI
33637L,솔루스첨단소재2우B,Solus Advanced Materials(2PB),2019/10/18,KOSPI
336370,솔루스첨단소재,Solus Advanced Materials,2019/10/18,KOSPI
154040,솔루에타,"Solueta Co.,Ltd.",2013/12/27,KOSDAQ
248070,솔루엠,SOLUM,2021/02/02,KOSPI
35610,솔본,"SOLBORN, Inc.",1999/08/13,KOSDAQ
357780,솔브레인,"Soulbrain Co., Ltd.",2020/08/06,KOSDAQ
36830,솔브레인홀딩스,"Soulbrain Holdings Co., Ltd.",2000/01/18,KOSDAQ
304100,솔트룩스,SALTLUX Inc,2020/07/23,KOSDAQ
4430,송원산업,SongwonIndustrial,1977/06/25,KOSPI
86980,쇼박스,SHOWBOX Corp.,2006/07/07,KOSDAQ
50960,수산아이앤티,"SOOSAN INT Co., LTD.",2016/10/11,KOSDAQ
17550,수산중공업,SoosanHeavyIndustries,1991/08/30,KOSPI
84180,수성,"Soosung Co.,Ltd",2005/12/16,KOSDAQ
253840,수젠텍,"Sugentech, Inc.",2019/05/28,KOSDAQ
58530,슈펙스비앤피,"SUPEX BNP CO., LTD.",2002/02/05,KOSDAQ
236200,슈프리마,Suprema Inc.,2016/02/05,KOSDAQ
317770,슈프리마아이디,Suprema ID Inc.,2019/08/01,KOSDAQ
94840,슈프리마에이치큐,Suprema HQ Inc.,2008/07/11,KOSDAQ
192440,슈피겐코리아,"Spigen Korea Co., Ltd",2014/11/05,KOSDAQ
99440,스맥,"SMEC CO.,LTD",2009/05/26,KOSDAQ
33790,스카이문스테크놀로지,"Skymoons Technology, Inc.",2001/06/26,KOSDAQ
159910,스킨앤스킨,"Skin n Skin Co., Ltd.",2012/12/27,KOSDAQ
158310,스타모빌리티,"Star Mobility Co., Ltd.",2013/04/03,KOSDAQ
115570,스타플렉스,"STARFLEX CO., LTD",2010/01/27,KOSDAQ
258540,스템랩,StemLab,2016/11/29,KONEX
204630,스튜디오산타클로스,"STUDIO SANTA CLAUS ENTERTAINMENT Co., Ltd.",2014/12/29,KOSDAQ
253450,스튜디오드래곤,Studio Dragon Corporation,2017/11/24,KOSDAQ
13810,스페코,Speco,1997/11/03,KOSDAQ
49830,승일,SEUNG IL Corporation,2001/01/18,KOSDAQ
20710,시공테크,"SIGONG TECH Co.,Ltd.",1999/08/13,KOSDAQ
33170,시그네틱스,Signetics Corp.,2010/11/26,KOSDAQ
260870,시그넷이브이,SIGNET EV,2017/08/30,KONEX
48870,시너지이노베이션,"Synergy Innovation Co., Ltd.",2004/08/13,KOSDAQ
25320,시노펙스,Synopex Inc.,1995/04/20,KOSDAQ
134790,시디즈,"Sidiz,Inc",2011/01/25,KOSPI
269620,시스웍,"SYSWORK CO., LTD",2017/12/26,KOSDAQ
131090,시큐브,"SECUVE Co., Ltd.",2011/12/21,KOSDAQ
232830,시큐센,SECUCEN,2016/11/29,KONEX
139050,시티랩스,"CITYLABS Co.,LTD.",2011/07/29,KOSDAQ
16590,신대양제지,ShindaeyangPaper,1995/12/21,KOSPI
290520,신도기연,"Shindo Eng. Lab., Ltd.",2020/07/06,KOSDAQ
29530,신도리코,SINDOH,1996/12/24,KOSPI
4970,신라교역,Silla,1976/06/30,KOSPI
1000,신라섬유,SillaTextile,1994/06/28,KOSDAQ
25870,신라에스지,"SILLA SG CO., LTD.",1995/07/07,KOSDAQ
215600,신라젠,"SillaJen, Inc.",2016/12/06,KOSDAQ
65350,신성델타테크,"SHINSUNG DELTA TECH CO., LTD",2004/08/06,KOSDAQ
11930,신성이엔지,SHINSUNG E&G,1996/07/31,KOSPI
5390,신성통상,ShinsungTongsang,1975/12/22,KOSPI
34300,신세계건설,ShinsegaeEngineering&Construction,2002/06/17,KOSPI
4170,신세계,"Shinsegae Co.,Ltd",1985/08/19,KOSPI
35510,신세계 I&C,SHINSEGAE INFORMATION & COMMUNICATION Co,2006/05/18,KOSPI
31430,신세계인터내셔날,SHINSEGAE INTERNATIONAL,2011/07/14,KOSPI
31440,신세계푸드,SHINSEGAE FOOD,2010/04/29,KOSPI
6880,신송홀딩스,SINGSONGHOLDINGS,2013/11/21,KOSPI
2800,신신제약,"SINSIN PHARMACEUTICAL CO., LTD.",2017/02/28,KOSDAQ
5800,신영와코루,ShinyoungWacoal,1976/12/28,KOSPI
1725,신영증권우,ShinyoungSecurities(1P),1988/08/16,KOSPI
1720,신영증권,ShinyoungSecurities,1987/08/24,KOSPI
323280,신영스팩5호,Shinyoung HappyTomorrow No.5 Special Purpose Acquisition Company,2019/06/24,KOSDAQ
344050,신영스팩6호,Shinyoung HappyTomorrow No.6 Special Purpose Acquisition Company,2020/02/12,KOSDAQ
9275,신원우,Shinwon(1P),1989/03/07,KOSPI
9270,신원,Shinwon,1988/08/24,KOSPI
17000,신원종합개발,ShinwonConstruction,1994/12/07,KOSDAQ
2700,신일전자,SHINIL ELECTRONICS,1975/09/30,KOSPI
12790,신일제약,"SHINIL PHARMACEUTICAL CO., LTD.",1999/08/13,KOSDAQ
138070,신진에스엠,"SINJIN SM CO., LTD.",2011/11/28,KOSDAQ
226330,신테카바이오,"SyntekaBio,Inc.",2019/12/17,KOSDAQ
19175,신풍제약우,ShinpoongPharmaceutical(1P),1990/01/20,KOSPI
19170,신풍제약,ShinpoongPharmaceutical,1990/01/20,KOSPI
2870,신풍제지,ShinpoongPaperMfg,1976/06/30,KOSPI
55550,신한지주,"ShinhanFinancialGroup Co.,Ltd.",2001/09/10,KOSPI
293940,신한알파리츠,Shinhan Alpha REIT,2018/08/08,KOSPI
333050,신한제6호스팩,Shinhan 6th Special Purpose Acquisition Company,2019/10/31,KOSDAQ
366330,신한제7호스팩,Shinhan 7th Special Purpose Acquisition Company,2021/02/04,KOSDAQ
1770,신화실업,ShinhwaSilup,1988/11/23,KOSPI
56700,신화인터텍,SHINWHA INTERTEK CORP.,2001/12/13,KOSDAQ
187270,신화콘텍,"Shin Hwa Contech Co.,Ltd.",2014/08/08,KOSDAQ
4080,신흥,Shinhung,1991/02/08,KOSPI
243840,신흥에스이씨,"SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.",2017/09/27,KOSDAQ
108320,실리콘웍스,"Silicon Works Co., Ltd.",2010/06/08,KOSDAQ
222800,심텍,"SIMMTECH Co., Ltd.",2015/08/07,KOSDAQ
36710,심텍홀딩스,"SIMMTECH HOLDINGS Co., Ltd.",2000/01/04,KOSDAQ
160980,싸이맥스,CYMECHS Inc.,2015/06/17,KOSDAQ
217330,싸이토젠,"Cytogen, Inc.",2018/11/22,KOSDAQ
102280,쌍방울,SBW,2008/06/10,KOSPI
3410,쌍용양회,SsangyongCementIndustrial,1975/05/03,KOSPI
3620,쌍용차,SsangyongMotor,1975/05/29,KOSPI
10280,쌍용정보통신,SsangYong Information & Communications,2000/04/14,KOSDAQ
4770,써니전자,SunnyElectronics,1987/04/22,KOSPI
217320,썬테크,SUNTECH,2015/04/29,KONEX
208640,썸에이지,"Thumbage Co., Ltd.",2014/12/29,KOSDAQ
222420,쎄노텍,"CENOTEC Co., Ltd",2015/08/06,KOSDAQ
37760,쎄니트,"CENIT CO., LTD",2000/04/07,KOSDAQ
136510,쎄미시스코,"Semisysco Co., Ltd",2011/11/18,KOSDAQ
99320,쎄트렉아이,"Satrec Initiative Co., Ltd.",2008/06/13,KOSDAQ
15540,쎌마테라퓨틱스,THELMA Therapeutics,1989/09/02,KOSPI
49960,쎌바이오텍,"CELL BIOTECH CO ., LTD",2002/12/13,KOSDAQ
50890,쏠리드,"Solid, Inc.",2005/07/08,KOSDAQ
66790,씨씨에스,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO.,LTD.",2003/05/30,KOSDAQ
222080,씨아이에스,Creative & Innovative System Corporation,2015/09/02,KOSDAQ
4920,씨아이테크,CITECH,1989/11/30,KOSPI
236030,씨알푸드,SSIAL FOOD,2017/12/14,KONEX
103660,씨앗,CIAAT,2015/06/22,KONEX
245450,씨앤에스링크,CNSLINK,2016/06/24,KONEX
23460,CNH,"CNH CO., LTD.",1994/10/07,KOSDAQ
264660,씨앤지하이테크,"C&G Hi Tech Co., Ltd",2018/01/25,KOSDAQ
352700,씨앤투스성진,"CNTUS SUNGJIN CO.,Ltd",2021/01/28,KOSDAQ
65770,CS,CS CORPORATION,2004/06/04,KOSDAQ
297090,씨에스베어링,"CS BEARING Co., Ltd.",2019/11/21,KOSDAQ
83660,CSA 코스믹,"CSA COSMIC CO., LTD.",2006/07/25,KOSDAQ
112610,씨에스윈드,CS Wind Corporation,2014/11/27,KOSPI
286000,씨엔티드림,CNT Dream,2020/12/11,KONEX
115530,씨엔플러스,"CNPLUS Co., Ltd.",2011/11/02,KOSDAQ
225330,씨엠에스에듀,"CMS Edu Co., Ltd.",2016/04/07,KOSDAQ
115480,씨유메디칼,CU MEDICAL SYSTEMS Inc.,2011/12/15,KOSDAQ
120,CJ대한통운,CJ LOGISTICS,1956/07/02,KOSPI
79160,CJ CGV,CJ CGV,2004/12/24,KOSPI
35760,CJ ENM,"CJ ENM CO., Ltd.",1999/11/23,KOSDAQ
97955,CJ제일제당 우,CJ CheilJedang Corp(1P),2007/09/28,KOSPI
97950,CJ제일제당,CJ CheilJedang Corp,2007/09/28,KOSPI
51500,CJ프레시웨이,CJ Freshway Corporation,2001/07/26,KOSDAQ
96530,씨젠,Seegene Inc.,2010/09/10,KOSDAQ
900120,씨케이에이치,CKH Food & Health Limited,2010/03/31,KOSDAQ
101240,씨큐브,"CQV Co., Ltd.",2011/11/08,KOSDAQ
60590,씨티씨바이오,"CTC BIO, INC.",2002/02/21,KOSDAQ
260930,씨티케이코스메틱스,"CTK Cosmetics Co., Ltd",2017/12/07,KOSDAQ
13990,아가방컴퍼니,AGABANG&COMPANY,2002/01/17,KOSDAQ
123860,아나패스,"Anapass, Inc.",2010/11/05,KOSDAQ
25980,아난티,Ananti Inc.,1996/01/06,KOSDAQ
8700,아남전자,AnamElectronics,1984/08/11,KOSPI
50320,아래스,"RS Inc.,",2002/01/15,KOSDAQ
58220,아리온,ARION TECHNOLOGY INC.,2005/08/05,KOSDAQ
125210,아모그린텍,"AMOGREENTECH Co., Ltd.",2019/03/29,KOSDAQ
